user_id,team_id,manager_id,user_name,manager_name,team_name,report_date,day_type,billable_hours,expected_billable_hours,discount_hours,skip_record,is_rampup
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-06,BUSINESS DAY,3.50,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-07,WEEKEND,0.00,0.00,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-08,WEEKEND,0.00,0.00,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-09,BUSINESS DAY,2.00,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-10,BUSINESS DAY,3.25,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-11,BUSINESS DAY,3.00,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-12,BUSINESS DAY,0.00,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-13,BUSINESS DAY,2.75,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-14,WEEKEND,0.00,0.00,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-15,WEEKEND,0.00,0.00,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-16,BUSINESS DAY,2.75,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-17,BUSINESS DAY,5.00,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-18,BUSINESS DAY,5.75,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-19,BUSINESS DAY,2.50,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-20,HOLLIDAY,0.00,0.00,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-21,WEEKEND,0.00,0.00,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-22,WEEKEND,0.00,0.00,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-23,BUSINESS DAY,4.75,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-24,BUSINESS DAY,7.25,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-25,BUSINESS DAY,5.50,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-26,BUSINESS DAY,5.25,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-27,BUSINESS DAY,3.25,4.50,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-28,WEEKEND,0.00,0.00,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-29,WEEKEND,0.00,0.00,0.00,false,false
9853487,7306140,7306140,Marcelo Batista (maba),Henrique Ribeiro (heri),Zenith,2026-11-30,BUSINESS DAY,4.50,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-01,WEEKEND,0.00,0.00,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-02,HOLLIDAY,0.00,0.00,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-03,BUSINESS DAY,6.75,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-04,BUSINESS DAY,4.25,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-05,BUSINESS DAY,2.75,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-06,BUSINESS DAY,4.00,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-07,WEEKEND,0.00,0.00,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-08,WEEKEND,0.00,0.00,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-09,BUSINESS DAY,0.00,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-10,BUSINESS DAY,0.25,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-11,BUSINESS DAY,6.00,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-12,BUSINESS DAY,4.50,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-13,BUSINESS DAY,4.50,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-14,WEEKEND,0.00,0.00,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-15,WEEKEND,0.00,0.00,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-16,BUSINESS DAY,4.50,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-17,BUSINESS DAY,3.50,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-18,BUSINESS DAY,0.00,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-19,BUSINESS DAY,2.75,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-20,HOLLIDAY,0.00,0.00,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-21,WEEKEND,0.00,0.00,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-22,WEEKEND,0.00,0.00,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-23,BUSINESS DAY,1.75,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-24,BUSINESS DAY,1.25,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-25,BUSINESS DAY,3.50,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-26,BUSINESS DAY,3.75,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-27,BUSINESS DAY,4.50,4.50,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-28,WEEKEND,0.00,0.00,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-29,WEEKEND,0.00,0.00,0.00,false,false
1371017,1527904,1527904,Thiago Correia (thco),Giovanna Teixeira (gite),Vortex,2026-11-30,BUSINESS DAY,2.75,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-01,WEEKEND,0.00,0.00,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-02,HOLLIDAY,0.00,0.00,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-03,BUSINESS DAY,7.25,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-04,BUSINESS DAY,4.50,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-05,BUSINESS DAY,4.00,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-06,BUSINESS DAY,3.25,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-07,WEEKEND,0.00,0.00,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-08,WEEKEND,0.00,0.00,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-09,BUSINESS DAY,3.50,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-10,BUSINESS DAY,3.50,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-11,BUSINESS DAY,3.75,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-12,BUSINESS DAY,3.50,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-13,BUSINESS DAY,6.50,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-14,WEEKEND,0.00,0.00,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-15,WEEKEND,0.00,0.00,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-16,BUSINESS DAY,1.50,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-17,BUSINESS DAY,5.00,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-18,BUSINESS DAY,2.00,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-19,BUSINESS DAY,2.25,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-20,HOLLIDAY,0.00,0.00,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-21,WEEKEND,0.00,0.00,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-22,WEEKEND,0.00,0.00,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-23,BUSINESS DAY,2.75,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-24,BUSINESS DAY,3.25,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-25,BUSINESS DAY,4.25,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-26,BUSINESS DAY,2.50,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-27,BUSINESS DAY,0.00,4.50,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-28,WEEKEND,0.00,0.00,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-29,WEEKEND,0.00,0.00,0.00,false,false
3011510,1527904,1527904,Yuri Guimarães (yugu),Giovanna Teixeira (gite),Vortex,2026-11-30,BUSINESS DAY,1.75,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-01,WEEKEND,0.00,0.00,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-02,HOLLIDAY,0.00,0.00,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-03,BUSINESS DAY,3.00,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-04,BUSINESS DAY,2.00,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-05,BUSINESS DAY,7.50,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-06,BUSINESS DAY,5.50,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-07,WEEKEND,0.00,0.00,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-08,WEEKEND,0.00,0.00,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-09,BUSINESS DAY,4.00,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-10,BUSINESS DAY,3.00,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-11,BUSINESS DAY,0.00,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-12,BUSINESS DAY,1.75,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-13,BUSINESS DAY,2.50,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-14,WEEKEND,0.00,0.00,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-15,WEEKEND,0.00,0.00,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-16,BUSINESS DAY,0.00,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-17,BUSINESS DAY,5.00,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-18,BUSINESS DAY,4.25,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-19,BUSINESS DAY,6.00,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-20,HOLLIDAY,0.00,0.00,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-21,WEEKEND,0.00,0.00,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-22,WEEKEND,0.00,0.00,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-23,BUSINESS DAY,5.25,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-24,BUSINESS DAY,2.00,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-25,BUSINESS DAY,3.25,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-26,BUSINESS DAY,3.50,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-27,BUSINESS DAY,1.25,4.50,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-28,WEEKEND,0.00,0.00,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-29,WEEKEND,0.00,0.00,0.00,false,false
3144625,1527904,1527904,Carlos Moraes (camo),Giovanna Teixeira (gite),Vortex,2026-11-30,BUSINESS DAY,2.00,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-01,WEEKEND,0.00,0.00,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-02,HOLLIDAY,0.00,0.00,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-03,BUSINESS DAY,5.25,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-04,BUSINESS DAY,4.00,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-05,BUSINESS DAY,4.50,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-06,BUSINESS DAY,7.25,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-07,WEEKEND,0.00,0.00,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-08,WEEKEND,0.00,0.00,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-09,BUSINESS DAY,9.50,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-10,BUSINESS DAY,1.00,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-11,BUSINESS DAY,9.00,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-12,BUSINESS DAY,3.50,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-13,BUSINESS DAY,1.25,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-14,WEEKEND,0.00,0.00,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-15,WEEKEND,0.00,0.00,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-16,BUSINESS DAY,2.00,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-17,BUSINESS DAY,2.75,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-18,BUSINESS DAY,3.25,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-19,BUSINESS DAY,8.50,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-20,HOLLIDAY,0.00,0.00,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-21,WEEKEND,0.00,0.00,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-22,WEEKEND,0.00,0.00,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-23,BUSINESS DAY,2.50,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-24,BUSINESS DAY,0.00,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-25,BUSINESS DAY,5.00,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-26,BUSINESS DAY,3.25,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-27,BUSINESS DAY,3.75,4.50,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-28,WEEKEND,0.00,0.00,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-29,WEEKEND,0.00,0.00,0.00,false,false
5545591,2286488,2286488,Luiza Rocha (luro),Paulo Guimarães (pagu),Nebula,2026-11-30,BUSINESS DAY,3.00,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-01,WEEKEND,0.00,0.00,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-02,HOLLIDAY,0.00,0.00,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-03,BUSINESS DAY,3.00,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-04,BUSINESS DAY,6.00,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-05,BUSINESS DAY,3.75,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-06,BUSINESS DAY,3.75,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-07,WEEKEND,0.00,0.00,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-08,WEEKEND,0.00,0.00,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-09,BUSINESS DAY,1.75,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-10,BUSINESS DAY,5.25,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-11,BUSINESS DAY,5.00,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-12,BUSINESS DAY,4.50,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-13,BUSINESS DAY,2.75,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-14,WEEKEND,0.00,0.00,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-15,WEEKEND,0.00,0.00,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-16,BUSINESS DAY,0.00,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-17,BUSINESS DAY,2.50,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-18,BUSINESS DAY,1.00,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-19,BUSINESS DAY,2.50,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-20,HOLLIDAY,0.00,0.00,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-21,WEEKEND,0.00,0.00,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-22,WEEKEND,0.00,0.00,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-23,BUSINESS DAY,6.50,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-24,BUSINESS DAY,6.50,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-25,BUSINESS DAY,4.50,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-26,BUSINESS DAY,0.00,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-27,BUSINESS DAY,5.50,4.50,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-28,WEEKEND,0.00,0.00,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-29,WEEKEND,0.00,0.00,0.00,false,false
3700238,1076853,1076853,Simone Medeiros (sime),Renata Silva (resi),Momentum,2026-11-30,BUSINESS DAY,1.75,4.50,0.00,false,false
6755147,3124395,3124395,Clara Barros (clba),Yuri Pereira (yupe),Horizon,2026-11-01,WEEKEND,0.00,0.00,0.00,false,false
6755147,3124395,3124395,Clara Barros (clba),Yuri Pereira (yupe),Horizon,2026-11-02,HOLLIDAY,0.00,0.00,0.00,false,false
6755147,3124395,3124395,Clara Barros (clba),Yuri Pereira (yupe),Horizon,2026-11-03,BUSINESS DAY,1.25,4.50,0.00,false,false
6755147,3124395,3124395,Clara Barros (clba),Yuri Pereira (yupe),Horizon,2026-11-04,BUSINESS DAY,2.25,4.50,0.00,false,false
6755147,3124395,3124395,Clara Barros (clba),Yuri Pereira (yupe),Horizon,2026-11-05,BUSINESS DAY,4.50,4.50,0.00,false,false
6755147,3124395,3124395,Clara Barros (clba),Yuri Pereira (yupe),Horizon,2026-11-06,BUSINESS DAY,4.75,4.50,0.00,false,false
6755147,3124395,3124395,Clara Barros (clba),Yuri Pereira (yupe),Horizon,2026-11-07,WEEKEND,0.00,0.00,0.00,false,false
6755147,3124395,3124395,Clara Barros (clba),Yuri Pereira (yupe),Horizon,2026-11-08,WEEKEND,0.00,0.00,0.00,false,false
6755147,3124395,3124395,Clara Barros (clba),Yuri Pereira (yupe),Horizon,2026-11-09,BUSINESS DAY,5.25,4.50,0.00,false,false
6755147,3124395,3124395,Clara Barros (clba),Yuri Pereira (yupe),Horizon,2026-11-10,BUSINESS DAY,3.25,4.50,0.00,false,false
6755147,3124395,3124395,Clara Barros (clba),Yuri Pereira (yupe),Horizon,2026-11-11,BUSINESS DAY,1.50,4.50,0.00,false,false
6755147,3124395,3124395,Clara Barros (clba),Yuri Pereira (yupe),Horizon,2026-11-12,BUSINESS DAY,2.00,4.50,0.00,false,false
